Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism
Natrecor,ADReCS: Respiratory disorders NEC,91976508.0,ADReCS_only,natrecor,CCC(C)C1NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C2CCCN2C(=O)C(N)CO)C(C)C)CSSCC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2cnc[nH]2)C(=O)O)C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC1=O,0,0,0,0
Nedocromil sodium,ADReCS: Asthma; Bronchitis,50295.0,ADReCS_only,nedocromil,CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,0,0,0,0
Nefazodone,ADReCS: Asthma,4449.0,ADReCS_only,nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0,0,0,0
Nelarabine,ADReCS: Bronchial disorders (excl neoplasms),3011155.0,ADReCS_only,nelarabine,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,0,0,0,0
Nepafenac,ADReCS: Respiratory tract infections,151075.0,ADReCS_only,nepafenac,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,0,0,0
Neratinib,ADReCS: Thoracic disorders (excl lung and pleura),9915743.0,ADReCS_only,neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,0,0,0,0
Nicotinate,ADReCS: Bronchitis,937.0,ADReCS_only,nicotinate,O=C([O-])c1cccnc1,0,0,0,0
Nisoldipine,ADReCS: Asthma,4499.0,ADReCS_only,nisoldipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0,0,0,0
Nitazoxanide,ADReCS: Respiratory tract infections,41684.0,ADReCS_only,nitazoxanide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0,0,0,0
Nitisinone,ADReCS: Bronchitis,115355.0,ADReCS_only,nitisinone,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0,0,0,0
Nizatidine,ADReCS: Bronchial disorders (excl neoplasms),3033637.0,ADReCS_only,nizatidine,CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0,0,0,0
Norepinephrine,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),439260.0,ADReCS_only,norepinephrine,NCC(O)c1ccc(O)c(O)c1,0,0,0,0
Norethindrone acetate,ADReCS: Asthma; Respiratory signs and symptoms NEC,5832.0,ADReCS_only,norethindrone,C#CC1(OC(C)=O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,0,0,0,0
Norfloxacin,ADReCS: Respiratory signs and symptoms NEC,4539.0,ADReCS_only,norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0,0,0,0
Nortriptyline,ADReCS: Respiratory disorders NEC,4543.0,ADReCS_only,nortriptyline,CNCCC=C1c2ccccc2CCc2ccccc21,0,0,0,0
Nystatin,ADReCS: Bronchial disorders (excl neoplasms),11286230.0,ADReCS_only,nystatin,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0,0,0,0
Obeticholic acid,ADReCS: Acute respiratory failure,447715.0,ADReCS_only,obeticholic acid,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,0,0,0,0
Olmesartan medoxomil,ADReCS: Bronchitis,130881.0,ADReCS_only,olmesartan medoxomil,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0,0,0
Olodaterol,ADReCS: Bronchial disorders (excl neoplasms),11504295.0,ADReCS_only,olodaterol,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,0,0,0,0
Olopatadine,ADReCS: Respiratory tract infections; Thoracic disorders (excl lung and pleura),5281071.0,ADReCS_only,olopatadine,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0,0,0,0
Omacetaxine mepesuccinate,ADReCS: Thoracic disorders (excl lung and pleura),285033.0,ADReCS_only,omacetaxine mepesuccinate,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,0,0,0,0
Ondansetron,ADReCS: Acute respiratory failure; Bronchial disorders (excl neoplasms),4595.0,ADReCS_only,ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0,0,0,0
Opicapone,"ADReCS: Respiratory, thoracic and mediastinal disorders",135565903.0,ADReCS_only,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0,0,0,0
Orciprenaline,ADReCS: Asthma,4086.0,ADReCS_only,orciprenaline,CC(C)NCC(O)c1cc(O)cc(O)c1,0,0,0,0
Oritavancin,ADReCS: Bronchial disorders (excl neoplasms),16136912.0,ADReCS_only,oritavancin,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,0,0,0,0
Orlistat,ADReCS: Asthma,3034010.0,ADReCS_only,orlistat,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,0,0,0,0
Oseltamivir,ADReCS: Asthma,65028.0,ADReCS_only,oseltamivir,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,0,0,0,0
Oseltamivir acid,ADReCS: Acute respiratory distress syndrome,449381.0,ADReCS_only,oseltamivir acid,CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O,0,0,0,0
Ospemifene,ADReCS: Pulmonary embolism,3036505.0,ADReCS_only,ospemifene,OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,0,0,0,1
Oxacillin,ADReCS: Bronchial disorders (excl neoplasms),6196.0,ADReCS_only,oxacillin,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0,0,0,0
Oxandrolone,ADReCS: Bronchial disorders (excl neoplasms),5878.0,ADReCS_only,oxandrolone,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0,0,0,0
Oxazepam,ADReCS: Respiratory acidoses,4616.0,ADReCS_only,oxazepam,O=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1O,0,0,0,0
Oxcarbazepine,ADReCS: Asthma,34312.0,ADReCS_only,oxcarbazepine,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0,0,0,0
Oxidronic acid,ADReCS: Respiratory signs and symptoms NEC,27304.0,ADReCS_only,oxidronic acid,O=P(O)(O)C(O)P(=O)(O)O,0,0,0,0
Oxybutynin,ADReCS: Asthma,4634.0,ADReCS_only,oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,0,0,0
Oxymetholone,"ADReCS: Respiratory, thoracic and mediastinal disorders",5281034.0,ADReCS_only,oxymetholone,CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0,0,0,0
Oxytetracycline,"ADReCS: Respiratory, thoracic and mediastinal disorders",54675779.0,ADReCS_only,oxytetracycline,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,0,0,0,0
Ozanimod,ADReCS: Asthma,52938427.0,ADReCS_only,ozanimod,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,0,0,0,0
Pacritinib,"ADReCS: Respiratory, thoracic and mediastinal disorders",46216796.0,ADReCS_only,pacritinib,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,0,0,0,0
Paliperidone palmitate,ADReCS: Respiratory tract infections,9852746.0,ADReCS_only,paliperidone palmitate,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,0,0,0,0
Palonosetron,ADReCS: Lower respiratory tract signs and symptoms; Thoracic disorders (excl lung and pleura),6337614.0,ADReCS_only,palonosetron,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,0,0,0,0
Pamidronate disodium,ADReCS: Respiratory tract infections,73351.0,ADReCS_only,pamidronate disodium,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O,0,0,0,0
Pantoprazole,ADReCS: Asthma; Respiratory tract infections,4679.0,ADReCS_only,pantoprazole,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0,0,0,0
Parecoxib,ADReCS: Bronchial disorders (excl neoplasms),119828.0,ADReCS_only,parecoxib,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0,0,0,0
Paricalcitol,ADReCS: Acute pulmonary oedema,5281104.0,ADReCS_only,paricalcitol,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0,1,0,0
Paroxetine impurity a,ADReCS: Asthma,3038120.0,ADReCS_only,paroxetine impurity a,c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,0,0,0,0
Pasireotide,ADReCS: Respiratory tract infections,9941444.0,ADReCS_only,pasireotide,NCCCCC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(c2ccccc2)NC(=O)C2CC(OC(=O)NCCN)CN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(OCc3ccccc3)cc2)NC1=O,0,0,0,0
Pegaptanib,ADReCS: Bronchitis,56603655.0,ADReCS_only,pegaptanib,COCCOC(=O)NCCCCC(NC(=O)OCCOC)C(=O)NCCCCCCCOP(C)(=O)O,0,0,0,0
Pegaspargase,ADReCS: Bronchial disorders (excl neoplasms),436058.0,ADReCS_only,pegaspargase,C=C(CN(C)C)C(=O)c1ccc(C)cc1C,0,0,0,0
Pemetrexed disodium,ADReCS: Interstitial lung disease,135413520.0,ADReCS_only,pemetrexed disodium,Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1,1,0,0,0
Pemirolast,ADReCS: Bronchitis,57697.0,ADReCS_only,pemirolast,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,0,0,0,0
Penbutolol,ADReCS: Respiratory tract infections,37464.0,ADReCS_only,penbutolol,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,0,0,0,0
Penciclovir,"ADReCS: Respiratory, thoracic and mediastinal disorders",135398748.0,ADReCS_only,penciclovir,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0,0,0,0
Penicillin v,"ADReCS: Respiratory signs and symptoms NEC; Respiratory, thoracic and mediastinal disorders",6869.0,ADReCS_only,penicillin v,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,0,0,0,0
Pentetate calcium trisodium,ADReCS: Bronchial disorders (excl neoplasms),25513.0,ADReCS_only,pentetate trisodium,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-],0,0,0,0
Pentetic acid,ADReCS: Bronchial disorders (excl neoplasms),3053.0,ADReCS_only,pentetic acid,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,0,0,0
Pentosan polysulfate,ADReCS: Respiratory tract infections,37720.0,ADReCS_only,pentosan polysulfate,O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O,0,0,0,0
Pentostatin,ADReCS: Asthma,439693.0,ADReCS_only,pentostatin,OCC1OC(n2cnc3c2N=CNCC3O)CC1O,0,0,0,0
Perflutren,ADReCS: Bronchial disorders (excl neoplasms),6432.0,ADReCS_only,perflutren,FC(F)(F)C(F)(F)C(F)(F)F,0,0,0,0
Periciazine,ADReCS: Asthma,4747.0,ADReCS_only,periciazine,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0,0,0,0
Perindoprilat,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),72022.0,ADReCS_only,perindoprilat,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O,0,0,0,0
Perphenazine,ADReCS: Asthma,4748.0,ADReCS_only,perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,0,0,0
Pexidartinib,ADReCS: Bronchial disorders (excl neoplasms),25151352.0,ADReCS_only,pexidartinib,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,0,0,0,0
Phenelzine,ADReCS: Respiratory depression; Respiratory signs and symptoms NEC,3675.0,ADReCS_only,phenelzine,NNCCc1ccccc1,0,0,0,0
Phenoxybenzamine,"ADReCS: Respiratory, thoracic and mediastinal disorders",4768.0,ADReCS_only,phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,0,0,0
Phentolamine,"ADReCS: Respiratory, thoracic and mediastinal disorders; Thoracic disorders (excl lung and pleura)",5775.0,ADReCS_only,phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,0,0,0
Phenytoin,ADReCS: Acute respiratory failure; Respiratory disorders NEC,1775.0,ADReCS_only,phenytoin,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0,0,0,0
Phosphonatoformate,ADReCS: Bronchial disorders (excl neoplasms),3414.0,ADReCS_only,phosphonatoformate,O=C([O-])P(=O)([O-])[O-],0,0,0,0
Pimavanserin,ADReCS: Bronchial disorders (excl neoplasms),10071196.0,ADReCS_only,pimavanserin,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,0,0,0,0
Pimecrolimus,ADReCS: Asthma,6447131.0,ADReCS_only,pimecrolimus,CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0,0,0,0
Pimozide,ADReCS: Respiratory signs and symptoms NEC,16362.0,ADReCS_only,pimozide,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0,0,0,0
Pinaverium bromide,"ADReCS: Respiratory, thoracic and mediastinal disorders",40703.0,ADReCS_only,pinaverium bromide,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,0,0,0,0
Pirbuterol,ADReCS: Bronchial disorders (excl neoplasms),4845.0,ADReCS_only,pirbuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,0,0,0
Pixantrone,ADReCS: Bronchitis,134019.0,ADReCS_only,pixantrone,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,0,0,0,0
Plerixafor,ADReCS: Respiratory signs and symptoms NEC,65015.0,ADReCS_only,plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0,0,0,0
Polidocanol,ADReCS: Asthma,656641.0,ADReCS_only,polidocanol,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0,0,0,0
Polymyxin b,ADReCS: Respiratory disorders NEC,49800004.0,ADReCS_only,polymyxin b,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O,0,0,0,0
Sodium polystyrene sulfonate,ADReCS: Bronchitis,75905.0,ADReCS_only,polystyrene sulfonate,C=Cc1ccc(S(=O)(=O)O)cc1,0,0,0,0
Porfimer,ADReCS: Bronchial conditions NEC,135577896.0,ADReCS_only,porfimer,CC1=C(C(C)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(C)OC(C)C1=C(C)c2cc4[nH]c(cc5[nH]c(cc6nc(cc1n2)C(C)=C6C(C)O)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)=C3C,0,0,0,0
Posaconazole,ADReCS: Acute respiratory distress syndrome,468595.0,ADReCS_only,posaconazole,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0,0,0,0
Pralatrexate,ADReCS: Cardio-respiratory arrest,148121.0,ADReCS_only,pralatrexate,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0,0,0,0
Pramlintide,ADReCS: Respiratory tract infections,70691388.0,ADReCS_only,pramlintide,CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C1CSSCC(NC(=O)C(N)CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(N)=O)C(C)O)C(C)C)C(C)O,0,0,0,0
Prasterone,ADReCS: Respiratory disorders NEC,5881.0,ADReCS_only,prasterone,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0,0,0,0
Prednisolone,"ADReCS: Acute respiratory distress syndrome; Lower respiratory tract disorders (excl obstruction and infection); Respiratory, thoracic and mediastinal disorders",5755.0,ADReCS_only,prednisolone,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0,0,0,0
Procaine,ADReCS: Respiratory arrest; Respiratory disorder,4914.0,ADReCS_only,procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,0,0,0,0
Prochlorperazine,ADReCS: Asthma,4917.0,ADReCS_only,prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,0,0,0
Promethazine,ADReCS: Asthma,4927.0,ADReCS_only,promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,0,0,0
Propagermanium,ADReCS: Acute respiratory distress syndrome,83030.0,ADReCS_only,propagermanium,O=C(O)C[CH2][Ge](=[O])[O][Ge](=[O])[CH2]CC(=O)O,0,0,0,0
Propantheline,ADReCS: Respiratory signs and symptoms NEC,4934.0,ADReCS_only,propantheline,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0,0,0,0
Proparacaine,ADReCS: Respiratory signs and symptoms NEC,4935.0,ADReCS_only,proparacaine,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,0,0,0,0
Propylthiouracil,ADReCS: Acute respiratory distress syndrome,657298.0,ADReCS_only,propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,0,0,0,0
Prucalopride,ADReCS: Thoracic disorders (excl lung and pleura),3052762.0,ADReCS_only,prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0,0,0,0
Quinaprilat,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),107994.0,ADReCS_only,quinaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O,0,0,0,0
Rabeprazole,ADReCS: Asthma; Interstitial lung disease,5029.0,ADReCS_only,rabeprazole,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,1,0,0,0
Ramelteon,ADReCS: Interstitial lung disease,208902.0,ADReCS_only,ramelteon,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,1,0,0,0
Ramiprilat,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),5464096.0,ADReCS_only,ramiprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCC21,0,0,0,0
Reboxetine,ADReCS: Bronchitis,127151.0,ADReCS_only,reboxetine,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,0,0,0,0
Regadenoson,ADReCS: Acute pulmonary oedema,219024.0,ADReCS_only,regadenoson,CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,0,1,0,0
Relugolix,ADReCS: Respiratory signs and symptoms NEC,10348973.0,ADReCS_only,relugolix,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,0,0,0,0
Repaglinide,ADReCS: Bronchitis,65981.0,ADReCS_only,repaglinide,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0,0,0,0
Rescinnamine,ADReCS: Bronchitis,5280954.0,ADReCS_only,rescinnamine,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,0,0,0,0
Reserpine,ADReCS: Respiratory disorders NEC,5770.0,ADReCS_only,reserpine,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,0,0,0
Retapamulin,ADReCS: Respiratory tract infections,6918462.0,ADReCS_only,retapamulin,C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0,0,0,0
Revefenacin,ADReCS: Respiratory signs and symptoms NEC,11753673.0,ADReCS_only,revefenacin,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,0,0,0,0
Rifabutin,ADReCS: Bronchial disorders (excl neoplasms),135398743.0,ADReCS_only,rifabutin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,0,0,0
Rifapentine,ADReCS: Asthma,135403821.0,ADReCS_only,rifapentine,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,0,0,0
Rifaximin,ADReCS: Thoracic disorders (excl lung and pleura),6436173.0,ADReCS_only,rifaximin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,0,0,0
Rilpivirine,ADReCS: Cardio-respiratory arrest,6451164.0,ADReCS_only,rilpivirine,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0,0,0,0
Rimantadine,ADReCS: Bronchial disorders (excl neoplasms),5071.0,ADReCS_only,rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,0,0,0,0
Rimexolone,ADReCS: Respiratory tract infections,5311412.0,ADReCS_only,rimexolone,CCC(=O)C1(C)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,0,0,0
Riociguat,ADReCS: Acute respiratory failure,11304743.0,ADReCS_only,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0,0,0,0
Ripretinib,ADReCS: Bronchial disorders (excl neoplasms),71584930.0,ADReCS_only,ripretinib,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,0,0,0,0
Risdiplam,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),118513932.0,ADReCS_only,risdiplam,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,0,0,0,0
Risedronic acid,ADReCS: Asthma,5245.0,ADReCS_only,risedronic acid,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0,0,0,0
Rizatriptan,ADReCS: Bronchial disorders (excl neoplasms),5078.0,ADReCS_only,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0,0,0,0
Roflumilast,ADReCS: Asthma,449193.0,ADReCS_only,roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0,0,0,0
Rolapitant,ADReCS: Lower respiratory tract signs and symptoms,10311306.0,ADReCS_only,rolapitant,CC(OCC1(c2ccccc2)CCC2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,0,0
Rolitetracycline,ADReCS: Respiratory disorders NEC,54682938.0,ADReCS_only,rolitetracycline,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,0,0,0
Rotigotine,ADReCS: Cardio-respiratory arrest; Thoracic disorders (excl lung and pleura),59227.0,ADReCS_only,rotigotine,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0,0,0,0
Rucaparib,ADReCS: Thoracic disorders (excl lung and pleura),9931954.0,ADReCS_only,rucaparib,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,0,0,0,0
Rufinamide,ADReCS: Bronchitis,129228.0,ADReCS_only,rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0,0,0,0
