Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism,DrugBank_ID,KEGG_ID
sulfamazone,,,,,COc1ccc(NS(=O)(=O)c2ccc(NC(c3c(C)n(C)n(-c4ccccc4)c3=O)S(=O)(=O)O)cc2)nn1,0,0,0,0,,
protoporphyrin,,,,,C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4CCC(=O)O)c(C=CC(=O)O)c3C,0,0,0,0,,
ecamsule,,,,,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2=Cc1ccc(C=C2C(=O)C3(CS(=O)(=O)O)CCC2C3(C)C)cc1,0,0,0,0,,
dihydroergocornine,,,,,CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0,0,0,0,,
enocitabine,,,,,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0,0,0,0,,
desoxymycin,,,,,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2CO)OC(CO)C(O)C1O,0,0,0,0,,
cefcapene pivoxil,,,,,CCCC(C(=O)N=C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)c1csc(N)n1,0,0,0,0,,
nelfinavir,,,,,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,0,0,0,0,,
brovanexine,,,,,COc1cc(C(=O)Nc2c(Br)cc(Br)cc2CN(C)C2CCCCC2)ccc1OC(C)=O,0,0,0,0,,
cefuroxime pivoxetil,,,,,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CSC12)c1ccco1,0,0,0,0,,
formocortal,,,,,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,0,0,0,0,,
remimazolam,,,,,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,0,0,0,0,,
fostemsavir,,,,,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,0,0,0,0,,
abametapir,,,,,Cc1ccc(-c2ccc(C)cn2)nc1,0,0,0,0,,
isepamicin,,,,,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,0,0,0,0,,
iodol,,,,,Ic1[nH]c(I)c(I)c1I,0,0,0,0,,
diathymosulfone,,,,,Cc1cc(O)c(C(C)C)cc1N=Nc1ccc(S(=O)(=O)c2ccc(N=Nc3cc(C(C)C)c(O)cc3C)cc2)cc1,0,0,0,0,,
carbenoxolone,,,,,CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C2CCC13C,0,0,0,0,,
iopanoic acid,,,,,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0,0,0,0,,
iophenoic acid,,,,,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,0,0,0,0,,
pancuronium,,,,,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0,0,0,0,,
cytarabine ocfosfate,,,,,CCCCCCCCCCCCCCCCCCOP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,0,0,0,0,,
oleandrin,,,,,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1O,0,0,0,0,,
beta-Ergocryptine,,,,,CCC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0,0,0,0,,
alpha-Ergocryptine,,,,,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0,0,0,0,,
deserpidine,,,,,COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,0,0,0,,
difebarbamate,,,,,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,0,0,0,0,,
prednisolone farnesylate,,,,,CC(C)=CCCC(C)=CCCC(C)=CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,0,0,0,,
azelnidipine,,,,,CC1=NC(=N)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OC(C)C,0,0,0,0,,
dihydrostreptomycin,,,,,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,0,0,0,0,,
ouabain,,,,,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0,0,0,0,,
cefodizime,,,,,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,0,0,0,0,,
fosamprenavir,,,,,CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0,0,0,0,,
myrophine,,,,,CCCCCCCCCCCCCC(=O)OC1C=CC2C3Cc4ccc(OCc5ccccc5)c5c4C2(CCN3C)C1O5,0,0,0,0,,
hidrosmin,,,,,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0,0,0,0,,
antrafenine,,,,,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,0,0,0,0,,
rescimetol,,,,,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC,0,0,0,0,,
hexobendine,,,,,COc1cc(C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0,0,0,0,,
cefteram pivoxil,,,,,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,0,0,0,0,,
sultamicillin,,,,,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,0,0,0,0,,
selenium (75Se) tauroselcholic acid,,,,,CC(C[Se]CC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0,0,0,0,,
keracyanin,,,,,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0,0,,
iopodic acid,,,,,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,0,0,0,0,,
metofenazate,,,,,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,0,0,0,0,,
hematoporphyrin,,,,,CC1=C(C(C)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(C)O)=C3C,0,0,0,0,,
nicofuranose,,,,,O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,0,0,0,0,,
pipecuronium,,,,,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,0,0,0,0,,
dilazep,,,,,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0,0,0,0,,
diosmin,,,,,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0,0,0,0,,
methoserpidine,,,,,COC(=O)C1C2CC3c4[nH]c5ccc(OC)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,0,0,0,,
dexniguldipine,,,,,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0,0,0,0,,
tubocurarine,,,,,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,0,0,0,0,,
rutoside,,,,,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0,0,,
candesartan cilexetil,,,,,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0,0,0,,
novobiocin,,,,,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,0,0,0,0,,
cefpiramide,,,,,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,0,0,0,0,,
iotalamic acid,,,,,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0,0,0,,
iomeglamic acid,,,,,CN(C(=O)CCCC(=O)O)c1c(I)cc(I)c(N)c1I,0,0,0,0,,
iocetamic acid,,,,,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0,0,0,0,,
framycetin,,,,,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0,0,0,0,,
paromomycin,,,,,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0,0,0,0,,
butobendine,,,,,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)C(CC)COC(=O)c1cc(OC)c(OC)c(OC)c1,0,0,0,0,,
tiratricol,,,,,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0,0,0,0,,
triamcinolone benetonide,,,,,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,0,0,0,0,,
tirilazad,,,,,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,0,0,0,0,,
guamecycline,,,,,CN(C)C1C(=O)C(C(=O)NCN2CCN(C(N)=NC(=N)N)CC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,0,0,0,,
tocofibrate,,,,,Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0,0,0,0,,
pirarubicin,,,,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(OC2CCCCO2)C(C)O1)C3=O,0,0,0,0,,
cefbuperazone,,,,,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O,0,0,0,0,,
bemotrizinol,,,,,CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1,0,0,0,0,,
metrizoic acid,,,,,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0,0,0,0,,
iodamide,,,,,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0,0,0,,
lopinavir,,,,,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,0,0,0,0,,
anazolene,,,,,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,0,0,0,0,,
dexamethasone palmitate,,,,,CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0,0,0,,
efonidipine,,,,,CC1=NC(C)=C(P2(=O)OCC(C)(C)CO2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OCCN(Cc1ccccc1)c1ccccc1,0,0,0,0,,
thyropropic acid,,,,,O=C(O)CCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0,0,0,0,,
bunamiodyl,,,,,CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)O)c1I,0,0,0,0,,
nicomol,,,,,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0,0,0,0,,
tyropanoate,,,,,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,0,0,0,0,,
zorubicin,,,,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(C)=NNC(=O)c2ccccc2)CC1OC1CC(N)C(O)C(C)O1)C3=O,0,0,0,0,,
cefoperazone,,,,,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,0,0,0,0,,
prednimustine,,,,,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,0,0,0,0,,
methylprednisolone suleptanate,,,,,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)O)C2C1,0,0,0,0,,
dimethyltubocurarinium,,,,,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,0,0,0,0,,
bisoctrizole,,,,,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,0,0,0,0,,
fytic acid,,,,,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,0,0,0,0,,
zinostatin,,,,,CNC1C(OC2C3=CC#CC4OC4(C4COC(=O)O4)C#CC3=CC2OC(=O)c2c(O)ccc3c(C)cc(OC)cc23)OC(C)C(O)C1O,0,0,0,0,,
iobenzamic acid,,,,,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,0,0,0,0,,
clindamycin palmitate,,,,,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,0,0,0,0,,
syrosingopine,,,,,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,0,0,0,0,,
alcuronium,,,,,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,0,0,0,0,,
etoposide phosphate,,,,,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OP(=O)(O)O,0,0,0,0,,
pentamycin,,,,,CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)CC1O,0,0,0,0,,
saquinavir,,,,,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,0,0,0,,
cefpimizole,,,,,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)[O-])cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,0,0,0,0,,
iopronic acid,,,,,CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O,0,0,0,0,,
thymopentin,,,,,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(N)CCCN=C(N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0,0,0,0,,
prednisolone steaglate,,,,,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,0,0,0,0,,
enviomycin,,,,,NCCC(O)C(N)CC(=O)NC1CNC(=O)C(C2CCNC(N)=N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,0,0,0,0,,
viomycin,,,,,NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)N=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,0,0,0,0,,
oleandomycin,,,,,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,0,0,0,0,,
dalfopristin,,,,,CCN(CC)CCS(=O)(=O)C1CN2CC1C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=CC(C)=CC(O)CC(=O)Cc1nc(co1)C2=O,0,0,0,0,,
glucosaminylmuramyl dipeptide,,,,,CC(=O)NC(C=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(N)=O)C(OC1OC(CO)C(O)C(O)C1NC(C)=O)C(O)CO,0,0,0,0,,
inqovi,,,,,O=C1NC(O)CCN1C1OC(CO)C(O)C1(F)F,0,0,0,0,,
clascoterone,,,,,CCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,0,0,0,0,,
cefotiam hexetil,,,,,CC(OC(=O)OC1CCCCC1)OC(=O)C1=C(CSc2nnnn2CCN(C)C)CSC2C(NC(=O)Cc3csc(N)n3)C(=O)N12,0,0,0,0,,
sulbutiamine,,,,,CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,0,0,0,0,,
copper dotatate Cu-64,,,,,CC(O)C(NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)O)CC2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1)C(=O)O.[Cu+2],0,0,0,0,,
lucimycin,,,,,CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,0,0,0,0,,
bietaserpine,,,,,CCN(CC)CCn1c2c(c3ccc(OC)cc31)CCN1CC3CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C(C(=O)OC)C3CC21,0,0,0,0,,
talaporfin,,,,,C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(CC)c1C)C=c1[nH]c(c(C(=O)O)c1C)=C(CC(=O)NC(CC(=O)O)C(=O)O)C1=C(CCC(=O)O)C(C)C(=N1)C=2,0,0,0,0,,
digitalin,,,,,COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(O)CC43O)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O,0,0,0,0,,
pralsetinib,,,,,COC1(C(=O)NC(C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,0,0,0,0,,
tretinoin tocoferil,,,,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0,0,0,0,,
petrichloral,,,,,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0,0,0,0,,
vadadustat,,,,,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,0,0,0,0,,
colfosceril palmitate,,,,,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,0,0,0,0,,
glucosulfone,,,,,O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,0,0,0,0,,
troxerutin,,,,,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0,0,,
Streptomycin B,,,,,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,0,0,0,0,,
flurithromycin,,,,,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O,0,0,0,0,,
benzquercin,,,,,O=c1c(OCc2ccccc2)c(-c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)oc2cc(OCc3ccccc3)cc(OCc3ccccc3)c12,0,0,0,0,,
indocyanine green,,,,,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,0,0,0,0,,
davercin,,,,,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C2OC(=O)OC12C,0,0,0,0,,
daprodustat,,,,,O=C(O)CNC(=O)c1c(O)n(C2CCCCC2)c(=O)n(C2CCCCC2)c1=O,0,0,0,0,,
borofalan (10B),,,,,NC(Cc1ccc(B(O)O)cc1)C(=O)O,0,0,0,0,,
tirabrutinib hydrochloride,,,,,CC#CC(=O)N1CCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0,0,0,0,,
lividomycin,,,,,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)CC3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O,0,0,0,0,,
digitoxin,,,,,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0,0,0,0,,
pentagastrin,,,,,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0,0,0,0,,
bisbentiamine,,,,,CC(=C(CCOC(=O)c1ccccc1)SSC(CCOC(=O)c1ccccc1)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,0,0,0,0,,
erythromycin acistrate,,,,,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2OC(C)=O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0,0,0,0,,
dextrothyroxine,,,,,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0,0,0,0,,
iomeprol,,,,,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,0,0,,
gitoxin,,,,,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0,0,0,0,,
canfosfamide,,,,,NC(CCC(=O)NC(CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)NC(C(=O)O)c1ccccc1)C(=O)O,0,0,0,0,,
estradiol mustard,,,,,CC12CCC3c4ccc(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)cc4CCC3C1CCC2OC(=O)Cc1ccc(N(CCCl)CCCl)cc1,0,0,0,0,,
metrizamide,,,,,CC(=O)Nc1c(I)c(C(=O)NC2C(O)OC(CO)C(O)C2O)c(I)c(N(C)C(C)=O)c1I,0,0,0,0,,
erythromycin propionate,,,,,CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,0,0,0,0,,
anhydrovinblastine,,,,,CCC1=CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0,0,0,0,,
sulfobromophthalein,,,,,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21,0,0,0,0,,
metildigoxin,,,,,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,0,0,0,0,,
bisdequalinium chloride,,,,,Cc1cc2c3ccccc3[n+]1CCCCCCCCCC[n+]1c(C)cc(c3ccccc31)NCCCCCCCCCCN2,0,0,0,0,,
solasulfone,,,,,O=S(=O)(c1ccc(NC(CC(c2ccccc2)S(=O)(=O)O)S(=O)(=O)O)cc1)c1ccc(NC(CC(c2ccccc2)S(=O)(=O)O)S(=O)(=O)O)cc1,0,0,0,0,,
